	Gene	padj	FC	Tissue
48717	CHRNB1	0.361255799	-0.649045522	Oligodendrocyte
48718	RANGRF	0.361255799	0.415667447	Oligodendrocyte
48719	PPP4R1	0.361255799	0.227712298	Oligodendrocyte
48720	GCNT7	0.361255799	-0.799655859	Oligodendrocyte
48721	ZNF383	0.361255799	0.398752234	Oligodendrocyte
48722	PINLYP	0.361255799	-0.962934213	Oligodendrocyte
48723	PIK3R5	0.361349259	-1.977915595	Oligodendrocyte
48724	TUBB4A	0.361366475	0.166154911	Oligodendrocyte
48725	B4GALT3	0.361476654	0.542983875	Oligodendrocyte
48726	CAD	0.361476654	-0.202911312	Oligodendrocyte
48727	SATB2	0.361476654	-0.224251183	Oligodendrocyte
48728	ERVMER34-1	0.361476654	-1.223282767	Oligodendrocyte
48729	ALPK1	0.361476654	-1.595703808	Oligodendrocyte
48730	TMEM196	0.361476654	-1.394193096	Oligodendrocyte
48731	FRMPD2	0.361476654	-1.695478316	Oligodendrocyte
48732	MARCH9	0.361476654	0.264836758	Oligodendrocyte
48733	FAM195A	0.361476654	-0.857274879	Oligodendrocyte
48734	TGFB1	0.361476654	-0.351779604	Oligodendrocyte
48735	CDC42EP5	0.361476654	-0.720524586	Oligodendrocyte
48736	SFPQ	0.361642971	0.120379987	Oligodendrocyte
48737	REEP1	0.361642971	-0.290229578	Oligodendrocyte
48738	IRS1	0.361642971	0.572408226	Oligodendrocyte
48739	GPR146	0.361642971	0.442291704	Oligodendrocyte
48740	DEF8	0.361642971	-0.173920509	Oligodendrocyte
48741	MRPS11	0.361759397	0.195771989	Oligodendrocyte
48742	HYI	0.362246097	-0.700412014	Oligodendrocyte
48743	NUB1	0.362246097	0.193141034	Oligodendrocyte
48744	NFYC	0.362319712	-0.149503831	Oligodendrocyte
48745	TCF19	0.362319712	0.992948295	Oligodendrocyte
48746	NEO1	0.362319712	0.096822743	Oligodendrocyte
48747	GXYLT1	0.362675665	-0.255051379	Oligodendrocyte
48748	ZNF568	0.362675665	-0.138099461	Oligodendrocyte
48749	NCKIPSD	0.362868661	-0.279788879	Oligodendrocyte
48750	LMF2	0.362875386	-0.361429321	Oligodendrocyte
48751	VWA3B	0.362875811	0.87177939	Oligodendrocyte
48752	KCNK13	0.363107121	0.554225205	Oligodendrocyte
48753	PPP1R16A	0.363134781	0.416637377	Oligodendrocyte
48754	MAP3K10	0.363134781	0.293726437	Oligodendrocyte
48755	ZCCHC24	0.36319202	0.086480884	Oligodendrocyte
48756	WDHD1	0.36319202	-0.526319091	Oligodendrocyte
48757	PTPRT	0.363434286	-0.195661819	Oligodendrocyte
48758	SCUBE2	0.363711611	-0.374557909	Oligodendrocyte
48759	DOLK	0.364024402	-0.526873856	Oligodendrocyte
48760	HPD	0.364285277	0.61470328	Oligodendrocyte
48761	ADORA1	0.364428521	-0.112510713	Oligodendrocyte
48762	POLR2B	0.364733962	0.252388652	Oligodendrocyte
48763	EXOSC4	0.364733962	-0.568772953	Oligodendrocyte
48764	PRDM11	0.364733962	-0.23616022	Oligodendrocyte
48765	STRN4	0.364733962	0.445928625	Oligodendrocyte
48766	ATP8A1	0.36483994	-0.044825171	Oligodendrocyte
48767	NLRP1	0.36483994	-0.387978227	Oligodendrocyte
48768	NAGLU	0.36483994	-0.241352035	Oligodendrocyte
48769	KCTD1	0.3659961	-0.185222234	Oligodendrocyte
48770	ADAMTS14	0.366017196	-0.23088175	Oligodendrocyte
48771	PZP	0.366928691	0.217011511	Oligodendrocyte
48772	MEF2A	0.366928691	-0.085367256	Oligodendrocyte
48773	UROS	0.367345737	-0.182222662	Oligodendrocyte
48774	BAHCC1	0.36736256	0.176742178	Oligodendrocyte
48775	DUSP1	0.3676357	0.321763294	Oligodendrocyte
48776	MFSD6	0.367814608	0.178309481	Oligodendrocyte
48777	HDAC4	0.367814608	-0.04613052	Oligodendrocyte
48778	DNAH1	0.367838381	-0.495661729	Oligodendrocyte
48779	NAT8L	0.367972126	0.122873417	Oligodendrocyte
48780	EMC10	0.368031086	-0.040688042	Oligodendrocyte
48781	VDAC3	0.368215798	-0.068221185	Oligodendrocyte
48782	RASGRP3	0.368773046	-0.059419949	Oligodendrocyte
48783	TCAIM	0.369187813	0.400655421	Oligodendrocyte
48784	ZRANB1	0.369424442	0.122629423	Oligodendrocyte
48785	HELB	0.369424442	-0.359523307	Oligodendrocyte
48786	CAMSAP3	0.369424442	-1.347383275	Oligodendrocyte
48787	CBLL1	0.369682928	0.099118656	Oligodendrocyte
48788	RND1	0.370198107	-1.010081666	Oligodendrocyte
48789	RNF10	0.370198107	0.195657142	Oligodendrocyte
48790	COL24A1	0.370272805	-0.864105558	Oligodendrocyte
48791	ZKSCAN3	0.370272805	-0.935792102	Oligodendrocyte
48792	KIAA1161	0.370272805	0.602756668	Oligodendrocyte
48793	APOL2	0.370272805	-0.150168989	Oligodendrocyte
48794	CFAP221	0.370353421	-1.002729664	Oligodendrocyte
48795	CLNK	0.370353421	0.519914928	Oligodendrocyte
48796	SNRPC	0.370353421	-0.262621509	Oligodendrocyte
48797	C8orf88	0.370353421	0.495588277	Oligodendrocyte
48798	CNOT4	0.37126316	-0.067013512	Oligodendrocyte
48799	MIOS	0.37144078	-0.256482956	Oligodendrocyte
48800	TANC2	0.37144078	-0.048142244	Oligodendrocyte
48801	ZFP64	0.371499513	-0.312202761	Oligodendrocyte
48802	RWDD2A	0.37150934	-0.840977815	Oligodendrocyte
48803	PCDH17	0.37150934	0.12419613	Oligodendrocyte
48804	NOXRED1	0.37150934	-0.677269377	Oligodendrocyte
48805	RNF111	0.37150934	-0.137441921	Oligodendrocyte
48806	CCDC79	0.37150934	0.376626425	Oligodendrocyte
48807	UNC79	0.371754629	-0.077063518	Oligodendrocyte
48808	SERPINB1	0.371920923	0.505342129	Oligodendrocyte
48809	FDX1	0.371920923	-0.210016177	Oligodendrocyte
48810	DERA	0.371921481	-0.196337445	Oligodendrocyte
48811	DLG3	0.372234762	-0.609197891	Oligodendrocyte
48812	SMIM10L2A	0.37251585	-0.908108661	Oligodendrocyte
48813	ARID5B	0.37251585	0.114010403	Oligodendrocyte
48814	MAMSTR	0.37251585	-0.740795622	Oligodendrocyte
48815	C1orf234	0.372547693	-0.697589641	Oligodendrocyte
48816	PTGR1	0.372565541	-0.388077988	Oligodendrocyte
48817	MTF1	0.37266582	0.183209441	Oligodendrocyte
48818	MTMR14	0.37266582	-0.167712979	Oligodendrocyte
48819	DHX16	0.37266582	0.223599623	Oligodendrocyte
48820	C6orf47	0.37266582	0.55736791	Oligodendrocyte
48821	EVI5L	0.37266582	-0.102095763	Oligodendrocyte
48822	ZNF526	0.37266582	-0.668822676	Oligodendrocyte
48823	MPST	0.37266582	0.150991892	Oligodendrocyte
48824	SIM2	0.372671832	-0.578875901	Oligodendrocyte
48825	TGFA	0.374078653	-0.099128062	Oligodendrocyte
48826	C4orf26	0.374078653	-0.670530576	Oligodendrocyte
48827	ZFAND5	0.374078653	0.12646603	Oligodendrocyte
48828	METTL12	0.374078653	-0.373308852	Oligodendrocyte
48829	IL17RC	0.374313661	-0.32485984	Oligodendrocyte
48830	AGTRAP	0.374818646	-0.440245738	Oligodendrocyte
48831	METTL24	0.374818646	-0.548646025	Oligodendrocyte
48832	TMEM187	0.374835494	-0.581548454	Oligodendrocyte
48833	RB1	0.374835494	0.151673942	Oligodendrocyte
48834	PIGZ	0.375249643	-0.668359064	Oligodendrocyte
48835	MACC1	0.375249643	-0.424182519	Oligodendrocyte
48836	REEP2	0.375655835	-0.671744515	Oligodendrocyte
48837	NUP210L	0.375724844	-0.095185341	Oligodendrocyte
48838	LAMB1	0.375724844	-0.671960399	Oligodendrocyte
48839	SLC6A7	0.375796045	-0.776207992	Oligodendrocyte
48840	SUGP2	0.375796045	-0.219056034	Oligodendrocyte
48841	GALNT16	0.375860812	0.536857411	Oligodendrocyte
48842	DFNA5	0.376385124	-0.267637667	Oligodendrocyte
48843	SHC3	0.376391714	-0.166170493	Oligodendrocyte
48844	PILRB	0.37640369	-0.170203406	Oligodendrocyte
48845	CDK20	0.37640369	-0.424134322	Oligodendrocyte
48846	AP4S1	0.37640369	-0.20859754	Oligodendrocyte
48847	GTPBP8	0.376417417	0.402225694	Oligodendrocyte
48848	SEMA4B	0.376417417	0.322621283	Oligodendrocyte
48849	TMPRSS9	0.376423156	-0.557461859	Oligodendrocyte
48850	CHMP5	0.376500047	-0.248850804	Oligodendrocyte
48851	SSNA1	0.37655465	0.197567802	Oligodendrocyte
48852	RNF214	0.377194116	-0.168152794	Oligodendrocyte
48853	TSPAN6	0.377349109	0.787711361	Oligodendrocyte
48854	TSPEAR	0.377349109	0.629486209	Oligodendrocyte
48855	RITA1	0.377493772	-0.035445369	Oligodendrocyte
48856	MPHOSPH9	0.377493772	-0.128211141	Oligodendrocyte
48857	POLG	0.377493772	0.363709007	Oligodendrocyte
48858	PSMD3	0.377493772	-0.12857616	Oligodendrocyte
48859	FBXW9	0.377690106	-1.073365297	Oligodendrocyte
48860	KANSL3	0.377915776	-0.254386641	Oligodendrocyte
48861	PCSK1	0.377915776	-0.981127649	Oligodendrocyte
48862	TMEM14A	0.377915776	-0.379983267	Oligodendrocyte
48863	ICT1	0.377915776	0.31557018	Oligodendrocyte
48864	FLRT3	0.377983956	-0.328615665	Oligodendrocyte
48865	CHMP2B	0.378234474	-0.128248948	Oligodendrocyte
48866	BRINP2	0.378358687	-0.274433439	Oligodendrocyte
48867	NLN	0.378358687	-0.097996401	Oligodendrocyte
48868	PEG10	0.378358687	0.336086472	Oligodendrocyte
48869	EFHC2	0.378358687	-1.962477587	Oligodendrocyte
48870	MED15	0.378788369	-0.123709598	Oligodendrocyte
48871	ANP32B	0.378885116	0.235105293	Oligodendrocyte
48872	ASB4	0.37901976	0.884502548	Oligodendrocyte
48873	TRPC5	0.37901976	0.494232102	Oligodendrocyte
48874	GPC3	0.37901976	0.601715633	Oligodendrocyte
48875	ACRBP	0.37901976	-0.912197257	Oligodendrocyte
48876	ATP6V1E2	0.379023204	-0.604839854	Oligodendrocyte
48877	NUDT18	0.379023204	-1.017656608	Oligodendrocyte
48878	PLPP5	0.379023204	0.229217115	Oligodendrocyte
48879	LRRC8A	0.379023204	0.182585015	Oligodendrocyte
48880	C21orf33	0.379023204	0.51672464	Oligodendrocyte
48881	TMEM158	0.379044445	-0.785138691	Oligodendrocyte
48882	TFB1M	0.379181912	-0.127389391	Oligodendrocyte
48883	CCDC186	0.379181912	0.239260781	Oligodendrocyte
48884	PLPPR3	0.379181912	-0.639019273	Oligodendrocyte
48885	UTP15	0.379368981	0.411704206	Oligodendrocyte
48886	ZC3H14	0.379368981	0.095683236	Oligodendrocyte
48887	RAB11B	0.379605699	0.238891112	Oligodendrocyte
48888	PRR26	0.379748657	0.528091284	Oligodendrocyte
48889	ASB17	0.379964715	-2.224935582	Oligodendrocyte
48890	NEK1	0.379964715	0.150008185	Oligodendrocyte
48891	SLCO6A1	0.379964715	-1.518487342	Oligodendrocyte
48892	PTDSS2	0.379964715	0.212015762	Oligodendrocyte
48893	CABP4	0.379964715	-1.966541669	Oligodendrocyte
48894	SORBS1	0.379964715	-0.208686834	Oligodendrocyte
48895	ANKRD2	0.379964715	-1.55468182	Oligodendrocyte
48896	BICD1	0.379964715	-0.112692808	Oligodendrocyte
48897	EPSTI1	0.379964715	-2.248671049	Oligodendrocyte
48898	PLCB2	0.379964715	-2.961042853	Oligodendrocyte
48899	PPP1R14D	0.379964715	-1.069909382	Oligodendrocyte
48900	NR2F2	0.379964715	-1.90080932	Oligodendrocyte
48901	GRN	0.379964715	0.31434404	Oligodendrocyte
48902	BAIAP2	0.379964715	-0.385248866	Oligodendrocyte
48903	HRH4	0.379964715	-1.676040351	Oligodendrocyte
48904	KLHL14	0.379964715	-2.575947642	Oligodendrocyte
48905	TOP1	0.379964715	0.160890961	Oligodendrocyte
48906	COPE	0.379964715	-0.074120169	Oligodendrocyte
48907	PSMG1	0.379964715	0.396032508	Oligodendrocyte
48908	KHDRBS3	0.379987132	0.136119599	Oligodendrocyte
48909	GPR83	0.380073156	-0.656650566	Oligodendrocyte
48910	TMEM232	0.380454271	-0.220981591	Oligodendrocyte
48911	COX15	0.380848582	-0.415961878	Oligodendrocyte
48912	APPBP2	0.381393809	0.127644901	Oligodendrocyte
48913	PGBD1	0.38180224	-0.296211181	Oligodendrocyte
48914	LSM8	0.382368007	0.195102699	Oligodendrocyte
48915	AURKAIP1	0.382710542	-0.308947413	Oligodendrocyte
48916	ANKRD6	0.382722219	-0.234756489	Oligodendrocyte
48917	HSPB1	0.382722219	-0.427436514	Oligodendrocyte
48918	UBXN7	0.38300077	-0.128550269	Oligodendrocyte
48919	ZNF160	0.383127079	-0.119268623	Oligodendrocyte
48920	NTRK2	0.383180691	0.041646084	Oligodendrocyte
48921	BMP8B	0.383226869	-0.549982914	Oligodendrocyte
48922	ICA1L	0.383311163	-0.226474044	Oligodendrocyte
48923	ZNF208	0.383311163	-0.178303318	Oligodendrocyte
48924	RABL2A	0.383502352	-0.378991951	Oligodendrocyte
48925	PTS	0.383502352	-0.165672603	Oligodendrocyte
48926	AARS	0.383502352	0.240230118	Oligodendrocyte
48927	FASN	0.383502352	0.123230936	Oligodendrocyte
48928	MRPL9	0.383824958	0.521761129	Oligodendrocyte
48929	ADH5	0.383969951	-0.358161076	Oligodendrocyte
48930	HAPLN2	0.384281907	0.185586827	Oligodendrocyte
48931	USP34	0.384383958	0.100181155	Oligodendrocyte
48932	GAN	0.384383958	-0.098372687	Oligodendrocyte
48933	CNN3	0.384875679	0.362056169	Oligodendrocyte
48934	ATXN7	0.384875679	-0.045004809	Oligodendrocyte
48935	FUCA2	0.384875679	-0.455789533	Oligodendrocyte
48936	ZSCAN25	0.384875679	-0.42337129	Oligodendrocyte
48937	CLP1	0.384875679	-0.73091014	Oligodendrocyte
48938	RARRES1	0.384928454	-0.476833868	Oligodendrocyte
48939	SNX24	0.384928454	-0.21174874	Oligodendrocyte
48940	FAM179B	0.384928454	0.085172243	Oligodendrocyte
48941	VAC14	0.384928454	-0.186511556	Oligodendrocyte
48942	DCXR	0.384928454	0.278548427	Oligodendrocyte
48943	FAM178B	0.385270006	-0.098910367	Oligodendrocyte
48944	C2orf69	0.385358261	-0.170916581	Oligodendrocyte
48945	MRPL1	0.385358261	-0.146450664	Oligodendrocyte
48946	OSTC	0.385358261	-0.201810286	Oligodendrocyte
48947	MAP1B	0.385358261	-0.069452559	Oligodendrocyte
48948	GOLGA5	0.385358261	0.195860337	Oligodendrocyte
48949	PACS2	0.385358261	0.037000039	Oligodendrocyte
48950	SPDYE1	0.385512826	-0.049422822	Oligodendrocyte
48951	AIMP2	0.385661421	-0.282259886	Oligodendrocyte
48952	CSDE1	0.385813841	0.158603932	Oligodendrocyte
48953	SHQ1	0.385813841	0.233764494	Oligodendrocyte
48954	TMEM63A	0.385854746	-0.071304178	Oligodendrocyte
48955	PPP2R3A	0.385976466	-0.050046612	Oligodendrocyte
48956	RNFT1	0.386377247	0.622535552	Oligodendrocyte
48957	KMT2B	0.386377247	0.319640252	Oligodendrocyte
48958	KAT5	0.386462728	-0.115673498	Oligodendrocyte
48959	SGCB	0.386703958	0.248467489	Oligodendrocyte
48960	IFIT2	0.386703958	0.302153976	Oligodendrocyte
48961	TEX9	0.386703958	-0.171099861	Oligodendrocyte
48962	GGT1	0.386703958	-0.20164526	Oligodendrocyte
48963	KLHL32	0.386761775	0.062168363	Oligodendrocyte
48964	FBXO18	0.386761775	-0.205568822	Oligodendrocyte
48965	SRRM4	0.386761775	-0.497522806	Oligodendrocyte
48966	GOLGA8N	0.386761775	0.514211337	Oligodendrocyte
48967	B2M	0.386761775	-0.139798037	Oligodendrocyte
48968	TTC9B	0.386761775	-0.269567478	Oligodendrocyte
48969	IRF2	0.387614389	-0.138617134	Oligodendrocyte
48970	GOPC	0.388022375	-0.24092399	Oligodendrocyte
48971	SLC25A32	0.388201203	0.157682928	Oligodendrocyte
48972	MTERF4	0.388362713	-0.23275877	Oligodendrocyte
48973	ADAMTS7	0.388362713	0.670858777	Oligodendrocyte
48974	NENF	0.388835045	0.147694828	Oligodendrocyte
48975	ZNF395	0.388835045	0.330539086	Oligodendrocyte
48976	SF1	0.388835045	0.09188665	Oligodendrocyte
48977	PTGFRN	0.389530177	1.40774231	Oligodendrocyte
48978	DPY19L1	0.389547854	-0.398623087	Oligodendrocyte
48979	CLDN4	0.389569951	-0.852557197	Oligodendrocyte
48980	KCNN3	0.389725845	-0.636844178	Oligodendrocyte
48981	RRM2B	0.389725845	-0.232425432	Oligodendrocyte
48982	ATRX	0.389772449	0.116020004	Oligodendrocyte
48983	LYPLA1	0.389772449	0.310062884	Oligodendrocyte
48984	LRRC56	0.389772449	1.039564464	Oligodendrocyte
48985	AGAP2	0.389772449	-0.538210889	Oligodendrocyte
48986	IL22RA1	0.389814743	1.013990318	Oligodendrocyte
48987	SOX12	0.389814743	0.239957261	Oligodendrocyte
48988	WDR63	0.389948763	0.814456016	Oligodendrocyte
48989	UTP11L	0.389956145	-0.336280672	Oligodendrocyte
48990	FASTKD1	0.389956145	-0.304431371	Oligodendrocyte
48991	TRIM71	0.389956145	-1.129400215	Oligodendrocyte
48992	GAREML	0.38996967	-0.823953253	Oligodendrocyte
48993	SMPD2	0.38996967	-0.165909293	Oligodendrocyte
48994	CCDC9	0.38996967	-0.477559072	Oligodendrocyte
48995	JAGN1	0.390144124	0.331836844	Oligodendrocyte
48996	TBCCD1	0.390265309	0.235504096	Oligodendrocyte
48997	SNX2	0.390265309	-0.135593765	Oligodendrocyte
48998	SLC25A5	0.390459645	-0.327717409	Oligodendrocyte
48999	A1BG	0.390565418	-0.165572654	Oligodendrocyte
49000	FAN1	0.390869989	0.200665158	Oligodendrocyte
49001	ZNF667	0.390869989	-0.065260815	Oligodendrocyte
49002	CYP4V2	0.390936506	-0.234607303	Oligodendrocyte
49003	FADS1	0.390936506	0.16007412	Oligodendrocyte
49004	TRAF4	0.390936506	0.168808461	Oligodendrocyte
49005	SFT2D3	0.390959003	0.670972856	Oligodendrocyte
49006	CLCN3	0.390959003	0.183471324	Oligodendrocyte
49007	LRRTM2	0.390959003	-0.393205546	Oligodendrocyte
49008	ZSCAN16	0.390959003	0.748939327	Oligodendrocyte
49009	COL5A1	0.390959003	-1.192857945	Oligodendrocyte
49010	ZNF438	0.390959003	-0.117591407	Oligodendrocyte
49011	MGAT4C	0.390959003	0.165874122	Oligodendrocyte
49012	GPR137C	0.390959003	-0.073811668	Oligodendrocyte
49013	EARS2	0.390959003	-0.276004069	Oligodendrocyte
49014	SLC17A7	0.391061516	-0.12196434	Oligodendrocyte
49015	TMEM201	0.391195206	0.672703597	Oligodendrocyte
49016	C2orf73	0.391195206	-0.703327453	Oligodendrocyte
49017	EIF4A2	0.391195206	-0.117467547	Oligodendrocyte
49018	EGR1	0.391195206	-0.976035981	Oligodendrocyte
49019	HAVCR2	0.391195206	0.19788498	Oligodendrocyte
49020	CDC40	0.391195206	0.099819135	Oligodendrocyte
49021	TIAM2	0.391195206	0.132979134	Oligodendrocyte
49022	SLC4A2	0.391195206	0.194453864	Oligodendrocyte
49023	PPP2R4	0.391195206	-0.257245323	Oligodendrocyte
49024	PTGDS	0.391195206	-0.01508593	Oligodendrocyte
49025	DNHD1	0.391195206	-0.007053508	Oligodendrocyte
49026	SBF2	0.391195206	-0.076764793	Oligodendrocyte
49027	AASDHPPT	0.391195206	0.182340736	Oligodendrocyte
49028	CCNDBP1	0.391195206	-0.140766013	Oligodendrocyte
49029	PIGB	0.391195206	-0.605005394	Oligodendrocyte
49030	IL4R	0.391195206	-0.967850221	Oligodendrocyte
49031	GPCPD1	0.391195206	-0.435534515	Oligodendrocyte
49032	PDE4C	0.391195206	0.602439779	Oligodendrocyte
49033	STXBP1	0.391209893	-0.281035451	Oligodendrocyte
49034	RBMS1	0.391474529	-0.416611422	Oligodendrocyte
49035	DBNL	0.391474529	-0.327299243	Oligodendrocyte
49036	GSN	0.391474529	-0.028846851	Oligodendrocyte
49037	VPS18	0.391474529	-0.482591922	Oligodendrocyte
49038	C12orf40	0.391709319	0.416080992	Oligodendrocyte
49039	CPXM2	0.391864258	-0.004639394	Oligodendrocyte
49040	ERC1	0.391882241	-0.10312178	Oligodendrocyte
49041	LYRM9	0.39194898	-0.804092692	Oligodendrocyte
49042	SERAC1	0.391992629	-0.220807157	Oligodendrocyte
49043	C1GALT1C1	0.391992629	0.344266611	Oligodendrocyte
49044	COMMD6	0.392196313	0.138135755	Oligodendrocyte
49045	P4HA3	0.392199103	-0.184826751	Oligodendrocyte
49046	VPS39	0.392210677	0.293045832	Oligodendrocyte
49047	KIAA1429	0.392265747	-0.267398677	Oligodendrocyte
49048	LRRC28	0.39387884	-0.160666694	Oligodendrocyte
49049	NFYA	0.394059425	-0.375269455	Oligodendrocyte
49050	SP3	0.394106976	0.219359788	Oligodendrocyte
49051	XBP1	0.394106976	0.310252937	Oligodendrocyte
49052	TRPV1	0.394908468	0.419102384	Oligodendrocyte
49053	RP11-176H8.1	0.395147828	0.155852959	Oligodendrocyte
49054	FAM134B	0.395818714	-0.058310025	Oligodendrocyte
49055	DDX55	0.395818714	0.305855546	Oligodendrocyte
49056	RBX1	0.395818714	-0.130613779	Oligodendrocyte
49057	PITPNB	0.396164643	-0.151916433	Oligodendrocyte
49058	SNTB1	0.396191836	-0.453047459	Oligodendrocyte
49059	CD63	0.396191836	0.205315614	Oligodendrocyte
49060	CCT2	0.396191836	-0.201788275	Oligodendrocyte
49061	IKZF5	0.396747094	0.251372366	Oligodendrocyte
49062	EIF3E	0.3974451	0.190810739	Oligodendrocyte
49063	LRRC43	0.397472801	-0.734523561	Oligodendrocyte
49064	KIAA2022	0.397533658	0.24377677	Oligodendrocyte
49065	PDE4D	0.39761039	-0.044937725	Oligodendrocyte
49066	ZDHHC9	0.39761039	0.101210707	Oligodendrocyte
49067	LAMA1	0.39761039	-0.417063237	Oligodendrocyte
49068	ALDH18A1	0.397683426	-0.423218892	Oligodendrocyte
49069	VSX1	0.397774274	0.507969336	Oligodendrocyte
49070	TBL2	0.398103647	-0.586934854	Oligodendrocyte
49071	GPRASP1	0.398103647	-0.355950349	Oligodendrocyte
49072	GTF2A1	0.398103647	-0.133159872	Oligodendrocyte
49073	THRAP3	0.398298762	-0.042862081	Oligodendrocyte
49074	CTPS2	0.398325229	-0.070072536	Oligodendrocyte
49075	MROH8	0.398325229	0.011851149	Oligodendrocyte
49076	UCK1	0.398962791	0.439883223	Oligodendrocyte
49077	HSD17B13	0.399001999	-0.542577671	Oligodendrocyte
49078	FAM46D	0.399001999	0.841523854	Oligodendrocyte
49079	MAPK7	0.399001999	0.838517948	Oligodendrocyte
49080	GYS1	0.399001999	0.357541886	Oligodendrocyte
49081	THBS2	0.399058652	-0.155626854	Oligodendrocyte
49082	PRKAG2	0.399058652	-0.299719948	Oligodendrocyte
49083	MRPL43	0.399058652	-0.149965173	Oligodendrocyte
49084	ALG1	0.399058652	0.349810011	Oligodendrocyte
49085	ACSBG2	0.399058652	-0.471457477	Oligodendrocyte
49086	TAF13	0.399723826	0.184784338	Oligodendrocyte
49087	TOX	0.399723826	-0.247277943	Oligodendrocyte
49088	KCNIP4	0.400150672	0.023954667	Oligodendrocyte
49089	ADGRA1	0.400506093	-1.172715901	Oligodendrocyte
49090	LIMK2	0.400506093	-0.071560949	Oligodendrocyte
49091	DYNLRB2	0.400571399	-0.478953935	Oligodendrocyte
49092	NAPA	0.401137963	-0.224444934	Oligodendrocyte
49093	GNE	0.401154155	0.194409416	Oligodendrocyte
49094	RND3	0.401171283	0.968341878	Oligodendrocyte
49095	PPP1R7	0.401171283	-0.168848822	Oligodendrocyte
49096	GRAMD3	0.401171283	0.133716681	Oligodendrocyte
49097	JADE2	0.401171283	0.179895081	Oligodendrocyte
49098	LAMA4	0.401171283	-1.074178372	Oligodendrocyte
49099	RAB3IP	0.401171283	0.22487912	Oligodendrocyte
49100	CFAP73	0.401171283	0.947724612	Oligodendrocyte
49101	CXXC1	0.401171283	0.275975026	Oligodendrocyte
49102	IZUMO1	0.401171283	-0.432386519	Oligodendrocyte
49103	ERICH3	0.401249658	-0.454922476	Oligodendrocyte
49104	DENND6A	0.401365711	-0.163923478	Oligodendrocyte
49105	MAZ	0.401365711	0.424126905	Oligodendrocyte
49106	RPS19	0.401365711	-0.049905187	Oligodendrocyte
49107	FN1	0.401382817	-0.192461337	Oligodendrocyte
49108	PRKAB1	0.401382817	0.439520223	Oligodendrocyte
49109	TTC23L	0.40140564	-0.442034942	Oligodendrocyte
49110	LASP1	0.401673766	-0.407401068	Oligodendrocyte
49111	MED24	0.401673766	0.275835257	Oligodendrocyte
49112	LGI4	0.401703944	-0.308382068	Oligodendrocyte
49113	ASAH2B	0.401974281	0.55002066	Oligodendrocyte
49114	THOC7	0.402046431	-0.440510733	Oligodendrocyte
49115	SPATA5	0.402046431	0.142801056	Oligodendrocyte
49116	AK9	0.402046431	0.204591018	Oligodendrocyte
49117	C12orf10	0.402142215	-0.521808946	Oligodendrocyte
49118	ATP2A2	0.402142215	0.084367325	Oligodendrocyte
49119	VPS16	0.402142215	-0.451209981	Oligodendrocyte
49120	CATSPERD	0.402142215	0.578668252	Oligodendrocyte
49121	MED29	0.402142215	-0.351842043	Oligodendrocyte
49122	UNC5A	0.402233283	-0.669153566	Oligodendrocyte
49123	BACE2	0.402251843	0.518871199	Oligodendrocyte
49124	ABCA13	0.402332696	1.070993374	Oligodendrocyte
49125	IMPG2	0.402364159	1.163263319	Oligodendrocyte
