	Gene	padj	FC	Tissue
50677	TMCO1	0.440143303	-0.064766881	Oligodendrocyte
50678	KIDINS220	0.440143303	-0.039922393	Oligodendrocyte
50679	SLC38A8	0.440185904	-0.553498351	Oligodendrocyte
50680	IFNAR1	0.440185904	-0.088876369	Oligodendrocyte
50681	ANKRA2	0.440331197	-0.078298067	Oligodendrocyte
50682	HOOK2	0.440331197	-0.128491562	Oligodendrocyte
50683	COA3	0.440624392	0.131151322	Oligodendrocyte
50684	FAM98A	0.440684021	-0.147992653	Oligodendrocyte
50685	SEC22B	0.441115499	0.036293496	Oligodendrocyte
50686	ZNF582	0.441714904	0.062792992	Oligodendrocyte
50687	INTS10	0.441761164	-0.116608309	Oligodendrocyte
50688	JPH2	0.441761164	-1.506073979	Oligodendrocyte
50689	TST	0.441761164	-0.578194743	Oligodendrocyte
50690	NBR1	0.441818056	-0.096556041	Oligodendrocyte
50691	INF2	0.441928588	-0.081711722	Oligodendrocyte
50692	ATP5SL	0.442130918	0.052460659	Oligodendrocyte
50693	USP43	0.442414437	0.515213616	Oligodendrocyte
50694	FBXO28	0.442519251	-0.023782312	Oligodendrocyte
50695	GPAA1	0.442566767	-0.102806385	Oligodendrocyte
50696	ZIC4	0.442990994	0.245749016	Oligodendrocyte
50697	SLC31A1	0.443010088	-0.102749478	Oligodendrocyte
50698	SERAC1	0.443313748	0.012855559	Oligodendrocyte
50699	FAM65A	0.443315264	-0.660031039	Oligodendrocyte
50700	AGBL4	0.443367584	-0.421458469	Oligodendrocyte
50701	DSCC1	0.443404199	0.219407259	Oligodendrocyte
50702	TK1	0.443404199	0.314015394	Oligodendrocyte
50703	ZFP36	0.443536749	-0.835084393	Oligodendrocyte
50704	RCOR2	0.443574056	-0.559658168	Oligodendrocyte
50705	ACOXL	0.443647121	-0.789459045	Oligodendrocyte
50706	SLC9B1	0.443647121	-0.510668039	Oligodendrocyte
50707	UBAC2	0.443803455	-0.035495329	Oligodendrocyte
50708	TMEM136	0.443887399	-0.017286497	Oligodendrocyte
50709	PDGFA	0.443899581	0.094050687	Oligodendrocyte
50710	FANCD2	0.444218756	-0.244340616	Oligodendrocyte
50711	ZDHHC4	0.444218756	-0.410904184	Oligodendrocyte
50712	LYSMD1	0.444514614	-1.035938522	Oligodendrocyte
50713	LSM8	0.444514614	-0.003747025	Oligodendrocyte
50714	NELFB	0.444514614	-0.618617015	Oligodendrocyte
50715	ZNF574	0.444514614	0.306704031	Oligodendrocyte
50716	SPPL2A	0.444572768	-0.045405012	Oligodendrocyte
50717	BLM	0.444712304	0.199988181	Oligodendrocyte
50718	ERBB2IP	0.445017876	-0.065772353	Oligodendrocyte
50719	FAM127C	0.445265782	0.318005564	Oligodendrocyte
50720	LIMA1	0.445619565	-0.07385161	Oligodendrocyte
50721	PTDSS2	0.445733323	-0.014433419	Oligodendrocyte
50722	ZNF326	0.445781879	0.011107273	Oligodendrocyte
50723	PRB2	0.445789745	-0.447797876	Oligodendrocyte
50724	PYCRL	0.446018084	1.336720508	Oligodendrocyte
50725	XRCC6BP1	0.446331011	0.918698576	Oligodendrocyte
50726	SMYD4	0.446331011	-0.055018303	Oligodendrocyte
50727	PKHD1	0.446405374	0.01623994	Oligodendrocyte
50728	ZNF3	0.446584474	-0.090859034	Oligodendrocyte
50729	CATSPERB	0.446597064	0.005197187	Oligodendrocyte
50730	MTRNR2L8	0.446658967	-0.445233711	Oligodendrocyte
50731	C2	0.446816094	-0.401377783	Oligodendrocyte
50732	SUOX	0.446816094	0.025382706	Oligodendrocyte
50733	STAC3	0.446816094	0.417940088	Oligodendrocyte
50734	AK7	0.446816094	-0.126798881	Oligodendrocyte
50735	EIF2AK4	0.446816094	-0.230386828	Oligodendrocyte
50736	KLHL25	0.446816094	0.606469926	Oligodendrocyte
50737	KCNF1	0.446826114	0.136661132	Oligodendrocyte
50738	CKM	0.446910529	0.612506316	Oligodendrocyte
50739	MAP7	0.446961702	-0.048926953	Oligodendrocyte
50740	TLR1	0.447208311	-0.767745153	Oligodendrocyte
50741	CCDC163P	0.447286899	0.310135136	Oligodendrocyte
50742	SOX30	0.447286899	0.316749419	Oligodendrocyte
50743	C11orf74	0.447286899	0.281904841	Oligodendrocyte
50744	AVIL	0.447286899	0.055312483	Oligodendrocyte
50745	DNAJC5	0.447286899	0.023729848	Oligodendrocyte
50746	NLRX1	0.447376263	-0.741902578	Oligodendrocyte
50747	TXNDC15	0.447437587	0.016437709	Oligodendrocyte
50748	LLPH	0.447437587	0.161088585	Oligodendrocyte
50749	CNNM4	0.447453488	0.260884155	Oligodendrocyte
50750	ENTPD7	0.447563056	0.157688715	Oligodendrocyte
50751	BNC2	0.447587648	0.151411088	Oligodendrocyte
50752	SPICE1	0.447651995	0.027246849	Oligodendrocyte
50753	TM9SF4	0.447918875	0.058578297	Oligodendrocyte
50754	ABLIM2	0.447926398	-0.017426237	Oligodendrocyte
50755	SF3B1	0.448117156	-0.086703198	Oligodendrocyte
50756	SGCB	0.448117156	-0.040579104	Oligodendrocyte
50757	HIATL1	0.448117156	0.060445228	Oligodendrocyte
50758	SLC5A10	0.448117156	-0.221251274	Oligodendrocyte
50759	DYNC1LI2	0.448161993	-0.132168307	Oligodendrocyte
50760	BUB3	0.448186805	-0.047544997	Oligodendrocyte
50761	GAA	0.448186805	0.00097139	Oligodendrocyte
50762	ABHD13	0.448306596	-0.15185635	Oligodendrocyte
50763	SLC16A10	0.448376655	0.57240991	Oligodendrocyte
50764	CRIP2	0.448528271	0.164495043	Oligodendrocyte
50765	TMEM214	0.448657387	0.360521904	Oligodendrocyte
50766	GTF2IRD1	0.448881889	-0.375112993	Oligodendrocyte
50767	KLF6	0.449047853	-0.54454394	Oligodendrocyte
50768	CACNG2	0.449047853	-0.832639579	Oligodendrocyte
50769	DUSP10	0.449070193	-0.379129254	Oligodendrocyte
50770	PPP1R12B	0.44962453	-0.183333572	Oligodendrocyte
50771	FAM131C	0.44965657	0.321808892	Oligodendrocyte
50772	RP11-156P1.2	0.44965657	-0.015153903	Oligodendrocyte
50773	CCDC102B	0.449744607	-0.515340148	Oligodendrocyte
50774	B4GALT2	0.44993619	0.219253841	Oligodendrocyte
50775	TAF1B	0.44993619	-0.044424991	Oligodendrocyte
50776	LCLAT1	0.44993619	0.039823657	Oligodendrocyte
50777	PCCB	0.44993619	0.062362754	Oligodendrocyte
50778	CLINT1	0.44993619	0.025516456	Oligodendrocyte
50779	SLC22A23	0.44993619	-0.11811325	Oligodendrocyte
50780	TMEM140	0.44993619	-0.514156053	Oligodendrocyte
50781	TNKS1BP1	0.44993619	0.479664662	Oligodendrocyte
50782	ZNF33A	0.44993619	-0.089498718	Oligodendrocyte
50783	MBIP	0.44993619	0.15136168	Oligodendrocyte
50784	HN1L	0.44993619	-0.504320461	Oligodendrocyte
50785	KIF22	0.44993619	0.261483468	Oligodendrocyte
50786	CABLES1	0.44993619	0.30722233	Oligodendrocyte
50787	POU2F2	0.44993619	0.244799074	Oligodendrocyte
50788	SMC1B	0.44993619	0.496034237	Oligodendrocyte
50789	DUSP7	0.450226961	-0.126232663	Oligodendrocyte
50790	NHSL2	0.450397905	-0.146987821	Oligodendrocyte
50791	MED20	0.450609638	0.313343136	Oligodendrocyte
50792	DNAH5	0.450886912	0.241648169	Oligodendrocyte
50793	B4GALT7	0.451071467	0.565544885	Oligodendrocyte
50794	FBXO3	0.451071467	-0.145915381	Oligodendrocyte
50795	WDR70	0.451081509	-0.19534251	Oligodendrocyte
50796	ASF1B	0.451321578	0.218874879	Oligodendrocyte
50797	DPH2	0.451332841	0.41902889	Oligodendrocyte
50798	ZNF273	0.451332841	0.421679563	Oligodendrocyte
50799	CAMK2G	0.451332841	0.016554974	Oligodendrocyte
50800	CDR2	0.451332841	-0.037379562	Oligodendrocyte
50801	DENND6A	0.451352186	-0.082157596	Oligodendrocyte
50802	LIN28B	0.451370548	-0.703572559	Oligodendrocyte
50803	ANKFN1	0.451387062	-0.741854435	Oligodendrocyte
50804	THAP6	0.451453712	-0.07918835	Oligodendrocyte
50805	HNRNPD	0.451514474	-0.004486143	Oligodendrocyte
50806	GFRA1	0.451551909	0.19337067	Oligodendrocyte
50807	WFIKKN1	0.45176541	-0.761039053	Oligodendrocyte
50808	KIAA0319	0.451784654	-1.532117041	Oligodendrocyte
50809	FUT10	0.451784654	-0.202301483	Oligodendrocyte
50810	OGDHL	0.451784654	-0.957453994	Oligodendrocyte
50811	FADD	0.45196356	0.305406443	Oligodendrocyte
50812	PRMT8	0.45196356	-0.934288158	Oligodendrocyte
50813	FAM196B	0.452087194	-0.034943834	Oligodendrocyte
50814	SLC30A8	0.452110486	-0.337190056	Oligodendrocyte
50815	NUP37	0.452195905	-0.027284384	Oligodendrocyte
50816	SFTPC	0.452572971	0.09110121	Oligodendrocyte
50817	ACACA	0.45286098	-0.085863479	Oligodendrocyte
50818	ARHGAP19-SLIT1	0.452875324	-0.332122607	Oligodendrocyte
50819	SCNN1D	0.453259386	-0.25524789	Oligodendrocyte
50820	TJP2	0.453259386	-0.033834298	Oligodendrocyte
50821	ENTPD4	0.453291797	0.129811447	Oligodendrocyte
50822	CACNG8	0.453362863	0.075125801	Oligodendrocyte
50823	RNF112	0.453741405	-0.31273296	Oligodendrocyte
50824	ANKRD30B	0.453741405	0.773794519	Oligodendrocyte
50825	ZNF426	0.453741405	0.054830741	Oligodendrocyte
50826	AHSA2	0.45374525	-0.114372686	Oligodendrocyte
50827	ARRB1	0.45374525	-0.422730832	Oligodendrocyte
50828	SERPINB8	0.45374525	-0.650514251	Oligodendrocyte
50829	CFAP74	0.453745951	-0.863320101	Oligodendrocyte
50830	SCARB2	0.453745951	-0.067677291	Oligodendrocyte
50831	GTF2E2	0.453745951	0.070373837	Oligodendrocyte
50832	PIH1D1	0.453745951	-0.131652212	Oligodendrocyte
50833	HIST1H2BN	0.453749509	0.930787446	Oligodendrocyte
50834	FAM57A	0.453749509	-0.841242755	Oligodendrocyte
50835	NOP2	0.453817441	-0.343736173	Oligodendrocyte
50836	LYST	0.453870079	-0.0509736	Oligodendrocyte
50837	CENPK	0.453955699	0.632918928	Oligodendrocyte
50838	CPA2	0.453955699	0.1520739	Oligodendrocyte
50839	KCNE1	0.453955699	-0.72125345	Oligodendrocyte
50840	SPC25	0.453956034	-0.481388789	Oligodendrocyte
50841	QTRTD1	0.45422655	-0.591246954	Oligodendrocyte
50842	ETV3	0.454293771	0.217716581	Oligodendrocyte
50843	FAM133A	0.454293771	0.020717198	Oligodendrocyte
50844	ZNF441	0.454293771	-0.522694087	Oligodendrocyte
50845	ZMYND12	0.454341988	0.376357988	Oligodendrocyte
50846	SMYD2	0.454341988	-0.738145114	Oligodendrocyte
50847	BRPF1	0.454341988	0.295307263	Oligodendrocyte
50848	CENPH	0.454341988	0.392742854	Oligodendrocyte
50849	SIMC1	0.454341988	-0.213653774	Oligodendrocyte
50850	FOXP2	0.454341988	0.060078402	Oligodendrocyte
50851	ADCK2	0.454341988	-0.64217703	Oligodendrocyte
50852	TNFRSF10A	0.454341988	-0.079712821	Oligodendrocyte
50853	ADAMTS8	0.454341988	-0.465414653	Oligodendrocyte
50854	SBK1	0.454341988	0.468760751	Oligodendrocyte
50855	LRRC36	0.454341988	0.429069133	Oligodendrocyte
50856	TSPAN10	0.454341988	0.267111697	Oligodendrocyte
50857	CTB-133G6.1	0.454341988	0.260399376	Oligodendrocyte
50858	ZNF578	0.454341988	0.050470069	Oligodendrocyte
50859	ZNF773	0.454341988	-0.404997558	Oligodendrocyte
50860	DMRT1	0.454563268	0.473170293	Oligodendrocyte
50861	GSTK1	0.454728323	-0.28050773	Oligodendrocyte
50862	SSTR2	0.454728323	0.263421587	Oligodendrocyte
50863	TBC1D19	0.454861733	-0.166766443	Oligodendrocyte
50864	SRSF1	0.454861733	0.477890419	Oligodendrocyte
50865	BMS1	0.454888229	0.049788555	Oligodendrocyte
50866	RAB23	0.454938638	-0.316663117	Oligodendrocyte
50867	ARHGEF4	0.454943874	-0.545517948	Oligodendrocyte
50868	FREM2	0.455166219	0.214240526	Oligodendrocyte
50869	RGL3	0.455166219	0.112066625	Oligodendrocyte
50870	CORO7	0.45557913	0.026414201	Oligodendrocyte
50871	FAM185A	0.455667119	-0.03106588	Oligodendrocyte
50872	HEPH	0.45583998	-0.318373298	Oligodendrocyte
50873	FEZ2	0.45611967	-0.135678379	Oligodendrocyte
50874	NFRKB	0.45611967	-0.008524155	Oligodendrocyte
50875	WSB2	0.45611967	-0.06275925	Oligodendrocyte
50876	EFTUD1	0.45611967	-0.166833886	Oligodendrocyte
50877	HOMER2	0.45611967	-0.055233548	Oligodendrocyte
50878	REEP2	0.456189295	0.105716354	Oligodendrocyte
50879	BCLAF1	0.456189295	-0.100800224	Oligodendrocyte
50880	NPHS1	0.456189295	-0.033320336	Oligodendrocyte
50881	EPG5	0.456364375	-0.465172513	Oligodendrocyte
50882	PAXBP1	0.456364375	0.04058812	Oligodendrocyte
50883	EVA1C	0.4564619	-0.234384579	Oligodendrocyte
50884	ZFAND5	0.45735421	0.019107809	Oligodendrocyte
50885	IGSF8	0.457601487	-0.311143126	Oligodendrocyte
50886	SNX9	0.457601487	-0.08283917	Oligodendrocyte
50887	TMEM218	0.457601487	0.247279417	Oligodendrocyte
50888	BCL2L11	0.457615151	0.15813577	Oligodendrocyte
50889	STK3	0.457633446	-0.075638801	Oligodendrocyte
50890	DGKI	0.45788053	-0.041978314	Oligodendrocyte
50891	RGMB	0.457968594	0.154207461	Oligodendrocyte
50892	SLC25A42	0.45809519	-0.105394263	Oligodendrocyte
50893	CYFIP2	0.458105155	-0.039396861	Oligodendrocyte
50894	TMEM151A	0.458408925	-0.033209343	Oligodendrocyte
50895	PCGF5	0.458408925	-0.022425359	Oligodendrocyte
50896	ATP6V0A2	0.458408925	-0.138705179	Oligodendrocyte
50897	MTHFR	0.458881131	-0.001439675	Oligodendrocyte
50898	PTP4A2	0.458881131	0.000312722	Oligodendrocyte
50899	JAK1	0.458881131	0.040310888	Oligodendrocyte
50900	CHRNB2	0.458881131	1.72112753	Oligodendrocyte
50901	RGPD2	0.458881131	-0.221395775	Oligodendrocyte
50902	DYTN	0.458881131	0.810204032	Oligodendrocyte
50903	CCDC108	0.458881131	1.421399993	Oligodendrocyte
50904	ACKR2	0.458881131	0.455703469	Oligodendrocyte
50905	GPR27	0.458881131	0.80445943	Oligodendrocyte
50906	KPNA1	0.458881131	-0.081235376	Oligodendrocyte
50907	WDR1	0.458881131	0.058367683	Oligodendrocyte
50908	MTRR	0.458881131	-0.113242517	Oligodendrocyte
50909	TIMD4	0.458881131	0.765165338	Oligodendrocyte
50910	GFRAL	0.458881131	1.265629695	Oligodendrocyte
50911	SENP6	0.458881131	-0.086196154	Oligodendrocyte
50912	GAL3ST4	0.458881131	-0.121935093	Oligodendrocyte
50913	GLOD5	0.458881131	0.557781087	Oligodendrocyte
50914	PRAF2	0.458881131	0.085318906	Oligodendrocyte
50915	XPA	0.458881131	-0.137612234	Oligodendrocyte
50916	ALX4	0.458881131	0.227610175	Oligodendrocyte
50917	ENKUR	0.458881131	0.734241227	Oligodendrocyte
50918	C10orf90	0.458881131	-0.004757164	Oligodendrocyte
50919	GUCY2C	0.458881131	0.264947957	Oligodendrocyte
50920	KIF21A	0.458881131	-0.014047078	Oligodendrocyte
50921	LETMD1	0.458881131	-0.035027056	Oligodendrocyte
50922	SLC26A10	0.458881131	0.875871376	Oligodendrocyte
50923	HCFC2	0.458881131	-0.012845071	Oligodendrocyte
50924	TMEM233	0.458881131	1.846730603	Oligodendrocyte
50925	DIS3	0.458881131	-0.051038358	Oligodendrocyte
50926	HAUS4	0.458881131	0.796046485	Oligodendrocyte
50927	CDKN3	0.458881131	0.969970059	Oligodendrocyte
50928	EML1	0.458881131	-0.334302916	Oligodendrocyte
50929	HDC	0.458881131	-0.422462676	Oligodendrocyte
50930	FBXL22	0.458881131	0.367360104	Oligodendrocyte
50931	CLK3	0.458881131	-0.216996081	Oligodendrocyte
50932	CRAMP1	0.458881131	1.313721302	Oligodendrocyte
50933	ACSF2	0.458881131	0.860675588	Oligodendrocyte
50934	PLCB1	0.458881131	-0.158649924	Oligodendrocyte
50935	MAFB	0.458881131	1.073114481	Oligodendrocyte
50936	UCKL1	0.458881131	0.124874509	Oligodendrocyte
50937	MBD3L1	0.458881131	1.853963599	Oligodendrocyte
50938	ICAM5	0.458881131	0.191377438	Oligodendrocyte
50939	DLL3	0.458881131	0.520774762	Oligodendrocyte
50940	PRR5-ARHGAP8	0.458881131	1.367371345	Oligodendrocyte
50941	SELO	0.458881131	-0.03956582	Oligodendrocyte
50942	SYK	0.458964332	-0.176912335	Oligodendrocyte
50943	RRP1B	0.459265438	-0.033871732	Oligodendrocyte
50944	RGL2	0.459670098	0.140158797	Oligodendrocyte
50945	PTBP1	0.459794534	0.01620911	Oligodendrocyte
50946	TMEM65	0.45984041	0.082721375	Oligodendrocyte
50947	UBFD1	0.45984041	0.004476509	Oligodendrocyte
50948	FAM219B	0.459883237	-0.019936491	Oligodendrocyte
50949	WDR46	0.460208997	0.098441067	Oligodendrocyte
50950	TRMT10A	0.460331247	0.097540947	Oligodendrocyte
50951	KAT6B	0.460539698	-0.040350401	Oligodendrocyte
50952	C11orf1	0.460920158	0.282055923	Oligodendrocyte
50953	SRGAP3	0.460947786	0.079324459	Oligodendrocyte
50954	ZNF445	0.461381919	-0.000489156	Oligodendrocyte
50955	STRIP1	0.461632264	0.109947729	Oligodendrocyte
50956	EDARADD	0.46169102	0.468391586	Oligodendrocyte
50957	IGDCC3	0.46169102	-0.642885154	Oligodendrocyte
50958	PSMD11	0.46169102	-0.109322471	Oligodendrocyte
50959	STK4	0.46169102	-0.031413105	Oligodendrocyte
50960	WDR18	0.46169102	0.136231504	Oligodendrocyte
50961	AMPD1	0.461911419	-0.229526243	Oligodendrocyte
50962	EFCAB13	0.461911419	0.146664874	Oligodendrocyte
50963	HMG20B	0.461911419	-0.097757069	Oligodendrocyte
50964	ZDHHC17	0.462002428	-0.057881526	Oligodendrocyte
50965	RGAG4	0.462085387	0.299710699	Oligodendrocyte
50966	DCBLD1	0.462097512	0.122893405	Oligodendrocyte
50967	C1QTNF6	0.462387215	0.177875397	Oligodendrocyte
50968	SPAG16	0.462695084	-0.010144999	Oligodendrocyte
50969	NCK2	0.463111693	0.089313582	Oligodendrocyte
50970	SEC14L2	0.463130128	-0.55256596	Oligodendrocyte
50971	LRRK1	0.463156926	0.293035601	Oligodendrocyte
50972	MAEA	0.463250218	-0.000919174	Oligodendrocyte
50973	ZNF853	0.463500112	0.080507245	Oligodendrocyte
50974	KLHL1	0.463500112	0.113517404	Oligodendrocyte
50975	TSPEAR	0.463786077	0.02354775	Oligodendrocyte
50976	CNKSR1	0.463889866	-0.352393916	Oligodendrocyte
50977	SLC16A4	0.463889866	0.110534109	Oligodendrocyte
50978	MPDZ	0.463889866	0.001131795	Oligodendrocyte
50979	SMAD4	0.463889866	0.034597035	Oligodendrocyte
50980	ADAMTSL2	0.463982107	0.047770086	Oligodendrocyte
50981	KIF25	0.464196715	0.268516055	Oligodendrocyte
50982	RAPGEF1	0.464561933	-0.119948771	Oligodendrocyte
50983	ZNF692	0.464581809	-0.276670243	Oligodendrocyte
50984	BTG2	0.464819157	-0.432297076	Oligodendrocyte
50985	ZNF746	0.465285606	-0.057841762	Oligodendrocyte
50986	TLR4	0.465537238	-0.462144384	Oligodendrocyte
50987	DDOST	0.465680143	0.148459087	Oligodendrocyte
50988	ALS2CR12	0.465680143	-0.06766048	Oligodendrocyte
50989	CCDC97	0.465680143	-0.786777764	Oligodendrocyte
50990	IER5	0.465706472	0.063894641	Oligodendrocyte
50991	MYO9B	0.465788541	-0.061217785	Oligodendrocyte
50992	TSEN15	0.465805582	-0.134183605	Oligodendrocyte
50993	HIST1H2BE	0.465805582	0.243392829	Oligodendrocyte
50994	FAM135A	0.465805582	-0.197770667	Oligodendrocyte
50995	FADS3	0.465805582	-0.207010398	Oligodendrocyte
50996	ZDHHC6	0.465805582	-0.037788259	Oligodendrocyte
50997	RAD51AP1	0.465805582	-0.19936766	Oligodendrocyte
50998	RASSF3	0.465805582	0.313054485	Oligodendrocyte
50999	TMTC3	0.466006645	-0.325455858	Oligodendrocyte
51000	SLC25A12	0.466021185	-0.053376409	Oligodendrocyte
51001	TBC1D32	0.466021185	-0.003738051	Oligodendrocyte
51002	GABRB3	0.4661489	-0.10257677	Oligodendrocyte
51003	POLM	0.466886155	-0.021287263	Oligodendrocyte
51004	WRAP73	0.46744655	0.062773782	Oligodendrocyte
51005	TRAFD1	0.46744655	-0.056537514	Oligodendrocyte
51006	TMF1	0.467479514	-0.123780661	Oligodendrocyte
51007	FBXO44	0.467595211	-0.052169715	Oligodendrocyte
51008	CEP76	0.467698855	-0.030331113	Oligodendrocyte
51009	SMARCD1	0.467819285	0.187947454	Oligodendrocyte
51010	CACNA1E	0.467901103	0.109729114	Oligodendrocyte
51011	VCL	0.467901103	-0.018631817	Oligodendrocyte
51012	DCAF8	0.468376289	-0.185958226	Oligodendrocyte
51013	NAALADL2	0.468376289	-0.012647885	Oligodendrocyte
51014	TEX9	0.468530224	0.01668482	Oligodendrocyte
51015	ZEB1	0.468652924	0.14270121	Oligodendrocyte
51016	TPGS2	0.468652924	-0.154923607	Oligodendrocyte
51017	RBKS	0.468907027	0.055832335	Oligodendrocyte
51018	MRRF	0.468907027	-0.128135091	Oligodendrocyte
51019	GTF2H2	0.469413682	-0.090880261	Oligodendrocyte
51020	SEC23IP	0.469413682	-0.12666173	Oligodendrocyte
51021	RTF1	0.469413682	-0.133244662	Oligodendrocyte
51022	ARFGAP1	0.469413682	-0.300423558	Oligodendrocyte
51023	DYRK4	0.46965336	0.791218202	Oligodendrocyte
51024	KCNC3	0.469825104	0.61889094	Oligodendrocyte
51025	MORN3	0.469841893	0.705285881	Oligodendrocyte
51026	BCL2L2	0.469936176	0.833469954	Oligodendrocyte
51027	ZNF668	0.46995246	-0.581350321	Oligodendrocyte
51028	MAGOHB	0.470020184	0.118766063	Oligodendrocyte
51029	PCSK5	0.470168281	0.114037311	Oligodendrocyte
51030	NOA1	0.470244723	-0.029742085	Oligodendrocyte
51031	MAPT	0.470260734	-0.039810477	Oligodendrocyte
51032	STX3	0.470556895	-0.227582405	Oligodendrocyte
51033	HMX1	0.470557685	0.3211653	Oligodendrocyte
51034	DPP7	0.470620077	0.089587675	Oligodendrocyte
51035	MYEF2	0.470620077	0.017928106	Oligodendrocyte
51036	AC069368.3	0.470620077	0.04623327	Oligodendrocyte
51037	ZCCHC14	0.470620077	-0.14132293	Oligodendrocyte
51038	DCBLD2	0.470687046	-0.033414648	Oligodendrocyte
51039	LHFPL5	0.47086938	0.151389876	Oligodendrocyte
51040	ZNF257	0.47086938	0.221793067	Oligodendrocyte
51041	PILRA	0.470916928	0.018565085	Oligodendrocyte
51042	ZNF644	0.471107388	-0.042051306	Oligodendrocyte
51043	NLRP12	0.471107388	0.195927685	Oligodendrocyte
51044	NCAPH	0.471263933	-0.186612615	Oligodendrocyte
51045	LRRC34	0.471263933	-0.021925736	Oligodendrocyte
51046	IL1RAPL1	0.471325862	-0.000536776	Oligodendrocyte
51047	TAF13	0.471329034	0.085476175	Oligodendrocyte
51048	GNG10	0.471336783	-2.553043804	Oligodendrocyte
51049	KCNK3	0.471369732	-1.47930455	Oligodendrocyte
51050	PTPN18	0.471369732	0.193256865	Oligodendrocyte
51051	ITGA6	0.471369732	0.212610251	Oligodendrocyte
51052	GAL3ST2	0.471369732	-1.687093613	Oligodendrocyte
51053	FRMD4B	0.471369732	-0.070184418	Oligodendrocyte
51054	CCDC14	0.471369732	-0.072531893	Oligodendrocyte
51055	PCGF3	0.471369732	-0.097701135	Oligodendrocyte
51056	UGT2B11	0.471369732	-2.416393398	Oligodendrocyte
51057	ZCCHC9	0.471369732	-0.6467827	Oligodendrocyte
51058	PDGFRB	0.471369732	-1.955500485	Oligodendrocyte
51059	ZSCAN21	0.471369732	0.012406922	Oligodendrocyte
51060	PUDP	0.471369732	0.114330887	Oligodendrocyte
51061	DCX	0.471369732	-0.763680039	Oligodendrocyte
51062	TP53INP1	0.471369732	-0.63246933	Oligodendrocyte
51063	NLRP10	0.471369732	-1.076089846	Oligodendrocyte
51064	RP11-212D19.4	0.471369732	-0.000889414	Oligodendrocyte
51065	IL15RA	0.471369732	-1.493569703	Oligodendrocyte
51066	ATAD1	0.471369732	-0.053011025	Oligodendrocyte
51067	MED6	0.471369732	-0.078266503	Oligodendrocyte
51068	RPS6KL1	0.471369732	-0.075599795	Oligodendrocyte
51069	MEX3B	0.471369732	-0.94040858	Oligodendrocyte
51070	TARSL2	0.471369732	-0.085387734	Oligodendrocyte
51071	HSD3B7	0.471369732	-1.384786284	Oligodendrocyte
51072	TNFRSF13B	0.471369732	-2.357099932	Oligodendrocyte
51073	TBC1D29	0.471369732	-2.352088714	Oligodendrocyte
51074	SALL4	0.471369732	-2.289825097	Oligodendrocyte
51075	ICAM1	0.471369732	-0.798483488	Oligodendrocyte
51076	FCGBP	0.471369732	-1.501001739	Oligodendrocyte
51077	PCDH11Y	0.471369732	-0.045722473	Oligodendrocyte
51078	SEC14L6	0.471369732	-1.277582992	Oligodendrocyte
51079	MAPK12	0.471369732	-1.849397378	Oligodendrocyte
51080	IGSF21	0.471464656	0.073442951	Oligodendrocyte
51081	PPM1K	0.471464656	-0.146970985	Oligodendrocyte
51082	EMC1	0.471676214	-0.084726171	Oligodendrocyte
51083	PANK3	0.471676214	0.015464136	Oligodendrocyte
